"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","GroupID"
"S1A_IW_SLC__1SSV_20161215T115024_20161215T115051_014390_017529_4464","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14390","143","104","2016-12-15T11:50:51.000000","2016-12-15T11:50:24.000000","SLC","2016-12-15T11:50:24.000000","2016-12-15T11:50:51.000000","33.388","92.567","32.372128","91.431526","32.768246","94.055305","33.994541","91.058372","34.388546","93.733658","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161215T115024_20161215T115051_014390_017529_4464.zip","2178.729271888733","NA","NA","NA","0","S1A_IWSV_0104_0110_014390_143"
"S1A_IW_SLC__1SSV_20161213T120832_20161213T120859_014361_01744B_0CD4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14361","114","124","2016-12-13T12:08:59.000000","2016-12-13T12:08:32.000000","SLC","2016-12-13T12:08:32.000000","2016-12-13T12:08:59.000000","39.3943","87.065","38.376198","85.81012","38.774197","88.697853","39.996368","85.404106","40.393322","88.362221","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161213T120832_20161213T120859_014361_01744B_0CD4.zip","2049.3903455734253","NA","NA","NA","0","S1A_IWSV_0124_0130_014361_114"
"S1A_IW_SLC__1SSV_20161213T120806_20161213T120834_014361_01744B_4148","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14361","114","119","2016-12-13T12:08:34.000000","2016-12-13T12:08:06.000000","SLC","2016-12-13T12:08:06.000000","2016-12-13T12:08:34.000000","37.8789","87.4479","36.833675","86.23629","37.229237","89.041962","38.511913","85.826561","38.906033","88.699371","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161213T120806_20161213T120834_014361_01744B_4148.zip","2343.7479524612427","NA","NA","NA","0","S1A_IWSV_0119_0125_014361_114"
"S1A_IW_SLC__1SSV_20161213T120741_20161213T120808_014361_01744B_844E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14361","114","114","2016-12-13T12:08:08.000000","2016-12-13T12:07:41.000000","SLC","2016-12-13T12:07:41.000000","2016-12-13T12:08:08.000000","36.3611","87.8139","35.345692","86.627319","35.740063","89.363441","36.966866","86.240631","37.35955","89.036613","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161213T120741_20161213T120808_014361_01744B_844E.zip","2229.6952352523804","NA","NA","NA","0","S1A_IWSV_0114_0120_014361_114"
"S1A_IW_SLC__1SSV_20161213T120716_20161213T120743_014361_01744B_96AB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14361","114","109","2016-12-13T12:07:43.000000","2016-12-13T12:07:16.000000","SLC","2016-12-13T12:07:16.000000","2016-12-13T12:07:43.000000","34.8679","88.1411","33.851482","86.977676","34.247559","89.662254","35.473984","86.597992","35.868134","89.338249","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161213T120716_20161213T120743_014361_01744B_96AB.zip","2192.654472351074","NA","NA","NA","0","S1A_IWSV_0109_0115_014361_114"
"S1A_IW_SLC__1SSV_20161213T120651_20161213T120718_014361_01744B_A412","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14361","114","104","2016-12-13T12:07:18.000000","2016-12-13T12:06:51.000000","SLC","2016-12-13T12:06:51.000000","2016-12-13T12:07:18.000000","33.3736","88.4619","33.979542","86.946198","32.356007","87.319565","34.375595","89.635765","32.7542","89.957344","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161213T120651_20161213T120718_014361_01744B_A412.zip","2250.177857398987","NA","NA","NA","0","S1A_IWSV_0104_0109_014361_114"
"S1A_IW_SLC__1SSV_20161210T114415_20161210T114442_014317_0172EB_7A57","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14317","70","129","2016-12-10T11:44:42.000000","2016-12-10T11:44:15.000000","SLC","2016-12-10T11:44:15.000000","2016-12-10T11:44:42.000000","40.856","92.8906","41.457386","91.195625","39.839043","91.611259","41.853012","94.215172","40.235394","94.555405","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161210T114415_20161210T114442_014317_0172EB_7A57.zip","2250.6359071731567","NA","NA","NA","0","S1A_IWSV_0129_0134_014317_070"
"S1A_IW_SLC__1SSV_20161210T114350_20161210T114417_014317_0172EB_4707","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14317","70","124","2016-12-10T11:44:17.000000","2016-12-10T11:43:50.000000","SLC","2016-12-10T11:43:50.000000","2016-12-10T11:44:17.000000","39.3673","93.2563","39.970741","91.605362","38.350792","92.010605","40.36496","94.54409","38.746075","94.879517","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161210T114350_20161210T114417_014317_0172EB_4707.zip","2211.912748336792","NA","NA","NA","0","S1A_IWSV_0124_0129_014317_070"
"S1A_IW_SLC__1SSV_20161210T114325_20161210T114352_014317_0172EB_8461","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14317","70","119","2016-12-10T11:43:52.000000","2016-12-10T11:43:25.000000","SLC","2016-12-10T11:43:25.000000","2016-12-10T11:43:52.000000","37.8761","93.6019","38.480427","91.988174","36.859425","92.384354","38.874893","94.858521","37.255249","95.189873","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161210T114325_20161210T114352_014317_0172EB_8461.zip","2311.8481454849243","NA","NA","NA","0","S1A_IWSV_0119_0124_014317_070"
"S1A_IW_SLC__1SSV_20161208T120040_20161208T120106_014288_0171F0_3463","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14288","41","129","2016-12-08T12:01:06.000000","2016-12-08T12:00:40.000000","SLC","2016-12-08T12:00:40.000000","2016-12-08T12:01:06.000000","40.6756","88.8253","39.657555","87.5457","40.054913","90.489716","41.277248","87.131073","41.673828","90.150078","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161208T120040_20161208T120106_014288_0171F0_3463.zip","2172.1805305480957","NA","NA","NA","0","S1A_IWSV_0129_0134_014288_041"
"S1A_IW_SLC__1SSV_20161208T120015_20161208T120042_014288_0171F0_D68D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14288","41","124","2016-12-08T12:00:42.000000","2016-12-08T12:00:15.000000","SLC","2016-12-08T12:00:15.000000","2016-12-08T12:00:42.000000","39.1847","89.1737","38.16637","87.923378","38.56432","90.801186","39.787163","87.518623","40.184017","90.466072","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161208T120015_20161208T120042_014288_0171F0_D68D.zip","2259.759252548218","NA","NA","NA","0","S1A_IWSV_0124_0129_014288_041"
"S1A_IW_SLC__1SSV_20161208T115949_20161208T120017_014288_0171F0_1C5C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14288","41","118","2016-12-08T12:00:17.000000","2016-12-08T11:59:49.000000","SLC","2016-12-08T11:59:49.000000","2016-12-08T12:00:17.000000","37.6708","89.5703","36.626389","88.366425","37.020523","91.15538","38.304752","87.95842","38.697388","90.813606","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161208T115949_20161208T120017_014288_0171F0_1C5C.zip","2305.928644180298","NA","NA","NA","0","S1A_IWSV_0118_0124_014288_041"
"S1A_IW_SLC__1SSV_20161208T115924_20161208T115951_014288_0171F0_11F5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14288","41","114","2016-12-08T11:59:51.000000","2016-12-08T11:59:24.000000","SLC","2016-12-08T11:59:24.000000","2016-12-08T11:59:51.000000","36.1502","89.9161","35.134338","88.732254","35.529228","91.462296","36.755997","88.346443","37.149162","91.13578","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161208T115924_20161208T115951_014288_0171F0_11F5.zip","2216.740951538086","NA","NA","NA","0","S1A_IWSV_0114_0119_014288_041"
"S1A_IW_SLC__1SSV_20161208T115859_20161208T115926_014288_0171F0_EBD2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14288","41","109","2016-12-08T11:59:26.000000","2016-12-08T11:58:59.000000","SLC","2016-12-08T11:58:59.000000","2016-12-08T11:59:26.000000","34.6562","90.2388","33.639481","89.076729","34.036503","91.757851","35.261715","88.697899","35.656788","91.434189","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161208T115859_20161208T115926_014288_0171F0_EBD2.zip","2202.180238723755","NA","NA","NA","0","S1A_IWSV_0109_0114_014288_041"
"S1A_IW_SLC__1SSV_20161208T115834_20161208T115901_014288_0171F0_E052","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14288","41","104","2016-12-08T11:59:01.000000","2016-12-08T11:58:34.000000","SLC","2016-12-08T11:58:34.000000","2016-12-08T11:59:01.000000","33.1627","90.5647","32.145031","89.424927","32.543633","92.05677","33.768543","89.052399","34.164978","91.735504","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161208T115834_20161208T115901_014288_0171F0_E052.zip","2249.9239082336426","NA","NA","NA","0","S1A_IWSV_0104_0109_014288_041"
"S1A_IW_SLC__1SSV_20161206T121552_20161206T121619_014259_0170FF_0D25","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14259","12","114","2016-12-06T12:16:19.000000","2016-12-06T12:15:52.000000","SLC","2016-12-06T12:15:52.000000","2016-12-06T12:16:19.000000","36.1915","85.785","35.174587","84.597084","35.570644","87.335838","36.796955","84.21064","37.191303","87.00901","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161206T121552_20161206T121619_014259_0170FF_0D25.zip","2187.1641454696655","NA","NA","NA","0","S1A_IWSV_0114_0119_014259_012"
"S1A_IW_SLC__1SSV_20161206T121527_20161206T121554_014259_0170FF_23FB","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14259","12","108","2016-12-06T12:15:54.000000","2016-12-06T12:15:27.000000","SLC","2016-12-06T12:15:27.000000","2016-12-06T12:15:54.000000","34.6702","86.1242","33.624165","84.967606","34.021446","87.650253","35.304665","84.575127","35.699921","87.315018","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161206T121527_20161206T121554_014259_0170FF_23FB.zip","2314.9941091537476","NA","NA","NA","0","S1A_IWSV_0108_0114_014259_012"
"S1A_IW_SLC__1SSV_20161206T121502_20161206T121529_014259_0170FF_C784","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","14259","12","104","2016-12-06T12:15:29.000000","2016-12-06T12:15:02.000000","SLC","2016-12-06T12:15:02.000000","2016-12-06T12:15:29.000000","33.1465","86.4489","32.128365","85.30661","32.527954","87.943687","33.751762","84.934013","34.149181","87.622429","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20161206T121502_20161206T121529_014259_0170FF_C784.zip","2218.7778997421265","NA","NA","NA","0","S1A_IWSV_0104_0109_014259_012"
"S1B_IW_SLC__1SSV_20161203T000038_20161203T000106_003224_0057E0_26AB","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3224","48","482","2016-12-03T00:01:06.000000","2016-12-03T00:00:38.000000","SLC","2016-12-03T00:00:38.000000","2016-12-03T00:01:06.000000","32.927","89.7046","33.562393","91.215897","33.95813","88.546906","31.880495","90.830902","32.278496","88.214249","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161203T000038_20161203T000106_003224_0057E0_26AB.zip","2308.3433170318604","NA","NA","NA","0","S1B_IWSV_0482_0488_003224_048"
"S1B_IW_SLC__1SSV_20161203T000013_20161203T000040_003224_0057E0_3579","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3224","48","477","2016-12-03T00:00:40.000000","2016-12-03T00:00:13.000000","SLC","2016-12-03T00:00:13.000000","2016-12-03T00:00:40.000000","34.4509","90.0259","35.057667","91.556389","35.450989","88.840347","33.434879","91.178558","33.830177","88.516876","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161203T000013_20161203T000040_003224_0057E0_3579.zip","2229.694845199585","NA","NA","NA","0","S1B_IWSV_0477_0483_003224_048"
"S1B_IW_SLC__1SSV_20161202T235948_20161203T000015_003224_0057E0_6647","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3224","48","473","2016-12-03T00:00:15.000000","2016-12-02T23:59:48.000000","SLC","2016-12-02T23:59:48.000000","2016-12-03T00:00:15.000000","35.944","90.3545","36.550331","91.9151","36.942379","89.143372","34.928856","91.530396","35.322647","88.817139","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161202T235948_20161203T000015_003224_0057E0_6647.zip","2230.3245792388916","NA","NA","NA","0","S1B_IWSV_0473_0478_003224_048"
"S1B_IW_SLC__1SSV_20161202T235924_20161202T235951_003224_0057E0_10C4","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3224","48","467","2016-12-02T23:59:51.000000","2016-12-02T23:59:24.000000","SLC","2016-12-02T23:59:24.000000","2016-12-02T23:59:51.000000","37.4354","90.7018","38.04121","92.298759","38.433563","89.459923","36.419613","91.905655","36.813442","89.129944","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161202T235924_20161202T235951_003224_0057E0_10C4.zip","2194.5307540893555","NA","NA","NA","0","S1B_IWSV_0467_0473_003224_048"
"S1B_IW_SLC__1SSV_20161202T235859_20161202T235926_003224_0057E0_5EE6","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3224","48","463","2016-12-02T23:59:26.000000","2016-12-02T23:58:59.000000","SLC","2016-12-02T23:58:59.000000","2016-12-02T23:59:26.000000","38.9265","91.049","39.531139","92.683228","39.923508","89.775719","37.911076","92.281372","38.304626","89.441879","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161202T235859_20161202T235926_003224_0057E0_5EE6.zip","2282.705111503601","NA","NA","NA","0","S1B_IWSV_0463_0468_003224_048"
"S1B_IW_SLC__1SSV_20161202T235833_20161202T235901_003224_0057E0_B378","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3224","48","457","2016-12-02T23:59:01.000000","2016-12-02T23:58:33.000000","SLC","2016-12-02T23:58:33.000000","2016-12-02T23:59:01.000000","40.4411","91.4356","41.071537","93.125626","41.466831","90.127411","39.395679","92.698364","39.791821","89.77655","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161202T235833_20161202T235901_003224_0057E0_B378.zip","2330.967007637024","NA","NA","NA","0","S1B_IWSV_0457_0463_003224_048"
"S1B_IW_SLC__1SSV_20161201T001655_20161201T001722_003195_005700_FD33","Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","3195","19","480","2016-12-01T00:17:22.000000","2016-12-01T00:16:55.000000","SLC","2016-12-01T00:16:55.000000","2016-12-01T00:17:22.000000","33.5794","85.7196","34.18568","87.240883","34.581921","84.540787","32.561272","86.866554","32.959644","84.218826","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161201T001655_20161201T001722_003195_005700_FD33.zip","2220.706611633301","NA","NA","NA","0","S1B_IWSV_0480_0485_003195_019"
