Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Doppler,GroupID,
S1B_IW_SLC__1SSV_20161102T000501_20161102T000530_002772_004B17_15E8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2772,121,436,2016-11-02T00:05:30.000000,2016-11-02T00:05:01.000000,SLC,2016-11-02T00:05:01.000000,2016-11-02T00:05:30.000000,46.7983,90.8906,47.48299,92.790672,47.876808,89.441589,45.696114,92.275047,46.089039,89.038246,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161102T000501_20161102T000530_002772_004B17_15E8.zip,2533.297315,NA,NA,NA,0,S1B_IWSV_0436_0442_002772_121
S1A_IW_SLC__1SDV_20161027T001127_20161027T001155_013668_015EAE_7533,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13668,121,505,2016-10-27T00:11:55.000000,2016-10-27T00:11:27.000000,SLC,2016-10-27T00:11:27.000000,2016-10-27T00:11:55.000000,26.113,86.3057,26.742611,87.727768,27.153769,85.224869,25.059866,87.363693,25.474024,84.898224,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161027T001127_20161027T001155_013668_015EAE_7533.zip,4727.967266,NA,NA,NA,0,S1A_IWDV_0505_0510_013668_121
S1A_IW_SLC__1SDV_20161027T001100_20161027T001130_013668_015EAE_5751,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13668,121,499,2016-10-27T00:11:30.000000,2016-10-27T00:11:00.000000,SLC,2016-10-27T00:11:00.000000,2016-10-27T00:11:30.000000,27.7251,86.5918,28.416113,88.03521,28.819759,85.5158,26.617393,87.642326,27.024097,85.165993,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161027T001100_20161027T001130_013668_015EAE_5751.zip,5000.476101,NA,NA,NA,0,S1A_IWDV_0499_0505_013668_121
S1A_IW_SLC__1SDV_20161015T001127_20161015T001155_013493_01593D_8A1C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,505,2016-10-15T00:11:55.000000,2016-10-15T00:11:27.000000,SLC,2016-10-15T00:11:27.000000,2016-10-15T00:11:55.000000,26.1123,86.3056,26.741999,87.727669,27.153124,85.224831,25.05912,87.363594,25.473249,84.898178,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T001127_20161015T001155_013493_01593D_8A1C.zip,4756.180766,NA,NA,NA,0,S1A_IWDV_0505_0510_013493_121
S1A_IW_SLC__1SDV_20161015T001100_20161015T001130_013493_01593D_4214,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,499,2016-10-15T00:11:30.000000,2016-10-15T00:11:00.000000,SLC,2016-10-15T00:11:00.000000,2016-10-15T00:11:30.000000,27.7243,86.5919,28.415474,88.035278,28.819094,85.515907,26.616621,87.642387,27.023302,85.1661,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T001100_20161015T001130_013493_01593D_4214.zip,4984.499322,NA,NA,NA,0,S1A_IWDV_0499_0505_013493_121
S1A_IW_SLC__1SDV_20161015T000702_20161015T000724_013493_01593C_5386,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,452,2016-10-15T00:07:24.000000,2016-10-15T00:07:02.000000,SLC,2016-10-15T00:07:02.000000,2016-10-15T00:07:24.000000,42.2729,89.7726,42.740162,91.459923,43.131805,88.395958,41.393734,91.106445,41.785763,88.109329,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T000702_20161015T000724_013493_01593C_5386.zip,3379.947379,NA,NA,NA,0,S1A_IWDV_0452_0456_013493_121
S1A_IW_SLC__1SDV_20161015T000637_20161015T000704_013493_01593C_D77D,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,447,2016-10-15T00:07:04.000000,2016-10-15T00:06:37.000000,SLC,2016-10-15T00:06:37.000000,2016-10-15T00:07:04.000000,43.6286,90.0822,44.231873,91.841835,44.621933,88.70668,42.613979,91.406502,43.004196,88.35714,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T000637_20161015T000704_013493_01593C_D77D.zip,4208.031722,NA,NA,NA,0,S1A_IWDV_0447_0452_013493_121
S1A_IW_SLC__1SDV_20161015T000612_20161015T000639_013493_01593C_669C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,442,2016-10-15T00:06:39.000000,2016-10-15T00:06:12.000000,SLC,2016-10-15T00:06:12.000000,2016-10-15T00:06:39.000000,45.1169,90.4559,45.718616,92.265099,46.109657,89.040382,44.10186,91.816269,44.492634,88.684204,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T000612_20161015T000639_013493_01593C_669C.zip,3973.568706,NA,NA,NA,0,S1A_IWDV_0442_0447_013493_121
S1A_IW_SLC__1SDV_20161015T000546_20161015T000614_013493_01593C_EA02,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,437,2016-10-15T00:06:14.000000,2016-10-15T00:05:46.000000,SLC,2016-10-15T00:05:46.000000,2016-10-15T00:06:14.000000,46.636,90.8193,47.265781,92.683868,47.655689,89.37355,45.593079,92.204391,45.982273,88.99749,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T000546_20161015T000614_013493_01593C_EA02.zip,4354.717424,NA,NA,NA,0,S1A_IWDV_0437_0442_013493_121
S1A_IW_SLC__1SDV_20161015T000521_20161015T000548_013493_01593C_C125,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13493,121,432,2016-10-15T00:05:48.000000,2016-10-15T00:05:21.000000,SLC,2016-10-15T00:05:21.000000,2016-10-15T00:05:48.000000,48.1491,91.2389,48.746819,93.158913,49.14024,89.735039,47.13356,92.678291,47.52573,89.362968,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161015T000521_20161015T000548_013493_01593C_C125.zip,4165.677,NA,NA,NA,0,S1A_IWDV_0432_0437_013493_121
S1B_IW_SLC__1SSV_20161009T001054_20161009T001118_002422_004171_D23D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,507,2016-10-09T00:11:18.000000,2016-10-09T00:10:54.000000,SLC,2016-10-09T00:10:54.000000,2016-10-09T00:11:18.000000,25.7242,86.2087,26.244711,87.612183,26.659714,85.100922,24.776667,87.295517,25.194368,84.81649,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T001054_20161009T001118_002422_004171_D23D.zip,2164.845664,NA,NA,NA,0,S1B_IWSV_0507_0511_002422_121
S1B_IW_SLC__1SSV_20161009T001029_20161009T001056_002422_004171_E2FB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,502,2016-10-09T00:10:56.000000,2016-10-09T00:10:29.000000,SLC,2016-10-09T00:10:29.000000,2016-10-09T00:10:56.000000,27.1411,86.4798,27.746584,87.913986,28.15691,85.377594,26.112516,87.558266,26.525711,85.060356,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T001029_20161009T001056_002422_004171_E2FB.zip,2433.087259,NA,NA,NA,0,S1B_IWSV_0502_0507_002422_121
S1B_IW_SLC__1SSV_20161009T001003_20161009T001031_002422_004171_ABE2,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,496,2016-10-09T00:10:31.000000,2016-10-09T00:10:03.000000,SLC,2016-10-09T00:10:03.000000,2016-10-09T00:10:31.000000,28.6712,86.7466,29.305872,88.194008,29.708586,85.64373,27.620533,87.823692,28.026073,85.315895,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T001003_20161009T001031_002422_004171_ABE2.zip,2415.186049,NA,NA,NA,0,S1B_IWSV_0496_0502_002422_121
S1B_IW_SLC__1SSV_20161009T000938_20161009T001005_002422_004171_E3BA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,491,2016-10-09T00:10:05.000000,2016-10-09T00:09:38.000000,SLC,2016-10-09T00:09:38.000000,2016-10-09T00:10:05.000000,30.197,87.0589,30.803148,88.52047,31.202965,85.932175,29.177124,88.158516,29.579496,85.614441,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000938_20161009T001005_002422_004171_E3BA.zip,2306.165184,NA,NA,NA,0,S1B_IWSV_0491_0497_002422_121
S1B_IW_SLC__1SSV_20161009T000913_20161009T000940_002422_004171_1649,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,486,2016-10-09T00:09:40.000000,2016-10-09T00:09:13.000000,SLC,2016-10-09T00:09:13.000000,2016-10-09T00:09:40.000000,31.6909,87.3823,32.296917,88.869873,32.695484,86.232819,30.671721,88.502647,31.072651,85.9133,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000913_20161009T000940_002422_004171_1649.zip,2234.284255,NA,NA,NA,0,S1B_IWSV_0486_0492_002422_121
S1B_IW_SLC__1SSV_20161009T000849_20161009T000916_002422_004171_51DE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,482,2016-10-09T00:09:16.000000,2016-10-09T00:08:49.000000,SLC,2016-10-09T00:08:49.000000,2016-10-09T00:09:16.000000,33.1867,87.6952,33.793118,89.206902,34.189178,86.525192,32.168915,88.83416,32.567146,86.203728,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000849_20161009T000916_002422_004171_51DE.zip,2226.728608,NA,NA,NA,0,S1B_IWSV_0482_0487_002422_121
S1B_IW_SLC__1SSV_20161009T000824_20161009T000851_002422_004171_655D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,477,2016-10-09T00:08:51.000000,2016-10-09T00:08:24.000000,SLC,2016-10-09T00:08:24.000000,2016-10-09T00:08:51.000000,34.68,88.021,35.286373,89.561348,35.681065,86.826515,33.66283,89.182152,34.059471,86.502525,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000824_20161009T000851_002422_004171_655D.zip,2227.614927,NA,NA,NA,0,S1B_IWSV_0477_0482_002422_121
S1B_IW_SLC__1SSV_20161009T000759_20161009T000826_002422_004171_B9DF,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,472,2016-10-09T00:08:26.000000,2016-10-09T00:07:59.000000,SLC,2016-10-09T00:07:59.000000,2016-10-09T00:08:26.000000,36.1742,88.344,36.780552,89.913116,37.173359,87.125137,35.158085,89.527039,35.552612,86.798378,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000759_20161009T000826_002422_004171_B9DF.zip,2226.438127,NA,NA,NA,0,S1B_IWSV_0472_0477_002422_121
S1B_IW_SLC__1SSV_20161009T000733_20161009T000801_002422_004171_7532,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,466,2016-10-09T00:08:01.000000,2016-10-09T00:07:33.000000,SLC,2016-10-09T00:07:33.000000,2016-10-09T00:08:01.000000,37.6942,88.6917,38.328762,90.303665,38.72123,87.448814,36.649334,89.895248,37.043301,87.106697,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000733_20161009T000801_002422_004171_7532.zip,2341.621776,NA,NA,NA,0,S1B_IWSV_0466_0472_002422_121
S1B_IW_SLC__1SSV_20161009T000708_20161009T000735_002422_004171_5AD6,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,461,2016-10-09T00:07:35.000000,2016-10-09T00:07:08.000000,SLC,2016-10-09T00:07:08.000000,2016-10-09T00:07:35.000000,39.2103,89.0745,39.813259,90.725525,40.208557,87.785973,38.193253,90.321243,38.589657,87.451126,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000708_20161009T000735_002422_004171_5AD6.zip,2201.136426,NA,NA,NA,0,S1B_IWSV_0461_0467_002422_121
S1B_IW_SLC__1SSV_20161009T000644_20161009T000711_002422_004171_F83B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,456,2016-10-09T00:07:11.000000,2016-10-09T00:06:44.000000,SLC,2016-10-09T00:06:44.000000,2016-10-09T00:07:11.000000,40.6997,89.4354,41.301083,91.129013,41.697342,88.111252,39.682304,90.714493,40.079338,87.771675,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000644_20161009T000711_002422_004171_F83B.zip,2177.16779,NA,NA,NA,0,S1B_IWSV_0456_0462_002422_121
S1B_IW_SLC__1SSV_20161009T000619_20161009T000646_002422_004171_FCBE,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,452,2016-10-09T00:06:46.000000,2016-10-09T00:06:19.000000,SLC,2016-10-09T00:06:19.000000,2016-10-09T00:06:46.000000,42.1908,89.7837,42.791878,91.51757,43.187466,88.426819,41.173504,91.092133,41.569527,88.082062,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000619_20161009T000646_002422_004171_FCBE.zip,2259.410349,NA,NA,NA,0,S1B_IWSV_0452_0457_002422_121
S1B_IW_SLC__1SSV_20161009T000554_20161009T000621_002422_004171_3B20,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,447,2016-10-09T00:06:21.000000,2016-10-09T00:05:54.000000,SLC,2016-10-09T00:05:54.000000,2016-10-09T00:06:21.000000,43.6826,90.1311,44.283207,91.906075,44.677628,88.741272,42.666019,91.469032,43.060524,88.390984,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000554_20161009T000621_002422_004171_3B20.zip,2285.298065,NA,NA,NA,0,S1B_IWSV_0447_0452_002422_121
S1B_IW_SLC__1SSV_20161009T000528_20161009T000556_002422_004171_A332,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,441,2016-10-09T00:05:56.000000,2016-10-09T00:05:28.000000,SLC,2016-10-09T00:05:28.000000,2016-10-09T00:05:56.000000,45.2004,90.5037,45.828148,92.335197,46.222752,89.081474,44.155441,91.86879,44.549694,88.712029,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000528_20161009T000556_002422_004171_A332.zip,2286.232982,NA,NA,NA,0,S1B_IWSV_0441_0447_002422_121
S1B_IW_SLC__1SSV_20161009T000501_20161009T000530_002422_004171_5BAF,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",2422,121,436,2016-10-09T00:05:30.000000,2016-10-09T00:05:01.000000,SLC,2016-10-09T00:05:01.000000,2016-10-09T00:05:30.000000,46.7979,90.8912,47.482792,92.791412,47.876659,89.442368,45.695541,92.275635,46.08852,89.038887,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SSV_20161009T000501_20161009T000530_002422_004171_5BAF.zip,2544.603834,NA,NA,NA,0,S1B_IWSV_0436_0442_002422_121
S1A_IW_SLC__1SDV_20161003T001127_20161003T001155_013318_0153B6_2111,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13318,121,505,2016-10-03T00:11:55.000000,2016-10-03T00:11:27.000000,SLC,2016-10-03T00:11:27.000000,2016-10-03T00:11:55.000000,26.1126,86.3052,26.742367,87.727219,27.153473,85.224373,25.059362,87.363144,25.473473,84.89772,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161003T001127_20161003T001155_013318_0153B6_2111.zip,4755.165847,NA,NA,NA,0,S1A_IWDV_0505_0510_013318_121
S1A_IW_SLC__1SDV_20161003T001100_20161003T001130_013318_0153B6_B739,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13318,121,499,2016-10-03T00:11:30.000000,2016-10-03T00:11:00.000000,SLC,2016-10-03T00:11:00.000000,2016-10-03T00:11:30.000000,27.7247,86.5913,28.415863,88.034706,28.819464,85.515305,26.617006,87.641838,27.02367,85.16552,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20161003T001100_20161003T001130_013318_0153B6_B739.zip,4996.044673,NA,NA,NA,0,S1A_IWDV_0499_0505_013318_121
S1A_IW_SLC__1SSV_20160921T001135_20160921T001200_013143_014E16_FD18,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13143,121,506,2016-09-21T00:12:00.000000,2016-09-21T00:11:35.000000,SLC,2016-09-21T00:11:35.000000,2016-09-21T00:12:00.000000,25.7243,86.209,26.244808,87.61245,26.6598,85.101242,24.776884,87.295822,25.194574,84.816841,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160921T001135_20160921T001200_013143_014E16_FD18.zip,2147.619427,NA,NA,NA,0,S1A_IWSV_0506_0511_013143_121
S1A_IW_SLC__1SSV_20160921T001111_20160921T001138_013143_014E16_FAE7,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13143,121,502,2016-09-21T00:11:38.000000,2016-09-21T00:11:11.000000,SLC,2016-09-21T00:11:11.000000,2016-09-21T00:11:38.000000,27.1413,86.4801,27.746565,87.914207,28.156878,85.377884,26.112988,87.558609,26.526169,85.060753,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160921T001111_20160921T001138_013143_014E16_FAE7.zip,2444.480871,NA,NA,NA,0,S1A_IWSV_0502_0507_013143_121
S1A_IW_SLC__1SSV_20160921T001045_20160921T001113_013143_014E16_AFAA,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13143,121,499,2016-09-21T00:11:13.000000,2016-09-21T00:10:45.000000,SLC,2016-09-21T00:10:45.000000,2016-09-21T00:11:13.000000,28.6713,86.7468,29.305859,88.194221,29.708557,85.644012,27.620762,87.823975,28.026287,85.316231,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160921T001045_20160921T001113_013143_014E16_AFAA.zip,2447.218064,NA,NA,NA,0,S1A_IWSV_0499_0504_013143_121
S1A_IW_SLC__1SSV_20160921T001020_20160921T001047_013143_014E16_AB98,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",13143,121,491,2016-09-21T00:10:47.000000,2016-09-21T00:10:20.000000,SLC,2016-09-21T00:10:20.000000,2016-09-21T00:10:47.000000,30.1971,87.0591,30.803141,88.520676,31.202951,85.932388,29.177235,88.15876,29.579603,85.614685,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20160921T001020_20160921T001047_013143_014E16_AB98.zip,2314.873334,NA,NA,NA,0,S1A_IWSV_0491_0497_013143_121
